species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
AMB,TOTAL,TOTAL,EUR_T,EU,EL	9555.8 p	9250.8 	9560.8 	9000 	8500 	7667 	7833 	8000 	8083 	7667 	8083 	7750 	7167 	6917 	6833 	6750 	6417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,TOTAL,TOTAL,EUR_T,TOTAL,EL	9555.8 	9250.8 	9560.8 	9000 	8500 	7667 	7833 	8000 	8083 	7667 	8083 	7750 	7167 	6917 	6833 	6750 	6417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,TOTAL,TOTAL,TPW,EL,EL	491.6 	507.2 	468.1 	395.24 	458.69 	582.13 	516.22 	313.19 	439.85 	449.45 	381.78 	413.15 	441.17 	418.07 	296.78 	258.42 	322.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,TOTAL,TOTAL,TPW,EU,EL	491.6 p	507.2 	468.1 	395.24 	458.69 	582.13 	516.22 	313.19 	439.85 	449.45 	381.78 	413.15 	441.17 	418.07 	296.78 	258.42 	322.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMB,TOTAL,TOTAL,TPW,TOTAL,EL	491.6 	507.2 	468.1 	395.24 	458.69 	582.13 	516.22 	313.19 	439.85 	449.45 	381.78 	413.15 	441.17 	418.07 	296.78 	258.42 	322.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,HCN,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO,TOTAL,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,HCN,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,FRO_WHL,TOTAL,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,HCN,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR,EL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR,EU,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR,TOTAL,EL	: 	: c	: 	150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR_T,EL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR_T,EU,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,EUR_T,TOTAL,EL	: 	: c	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,TPW,EL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,TPW,EU,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
AMX,TOTAL,TOTAL,TPW,TOTAL,EL	: 	: c	: 	0.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,HCN,EUR,EL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,HCN,EUR,EU,EL	21166461 p	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	22012854 	16678858 	15437746 	18828859 	17138777 	22648782 	23987263 	15936530 
ANE,FRE,HCN,EUR,TOTAL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	22012854 	16678858 	15437746 	18828859 	17138777 	22648782 	23987263 	15936530 
ANE,FRE,HCN,EUR_T,EL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,HCN,EUR_T,EU,EL	1602.5 p	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	1338 	977 	1059 	1249 	1235 	1307 	1639 	1382 
ANE,FRE,HCN,EUR_T,TOTAL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	1338 	977 	1059 	1249 	1235 	1307 	1639 	1382 
ANE,FRE,HCN,TPW,EL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,HCN,TPW,EU,EL	13208.4 p	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	16456 	17080 	14583 	15072 	13875 	17333 	14634 	11533 
ANE,FRE,HCN,TPW,TOTAL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	16456 	17080 	14583 	15072 	13875 	17333 	14634 	11533 
ANE,FRE,TOTAL,EUR,EL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,TOTAL,EUR,EU,EL	21166461 p	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	22012854 	16678858 	15437746 	18828859 	17138777 	22648782 	23987263 	15936530 
ANE,FRE,TOTAL,EUR,TOTAL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	22012854 	16678858 	15437746 	18828859 	17138777 	22648782 	23987263 	15936530 
ANE,FRE,TOTAL,EUR_T,EL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,TOTAL,EUR_T,EU,EL	1602.5 p	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	1338 	977 	1059 	1249 	1235 	1307 	1639 	1382 
ANE,FRE,TOTAL,EUR_T,TOTAL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	1338 	977 	1059 	1249 	1235 	1307 	1639 	1382 
ANE,FRE,TOTAL,TPW,EL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE,TOTAL,TPW,EU,EL	13208.4 p	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	16456 	17080 	14583 	15072 	13875 	17333 	14634 	11533 
ANE,FRE,TOTAL,TPW,TOTAL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	16456 	17080 	14583 	15072 	13875 	17333 	14634 	11533 
ANE,FRE_WHL,HCN,EUR,EL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,EUR,EU,EL	21166461 p	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,EUR,TOTAL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,EUR_T,EL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,EUR_T,EU,EL	1602.5 p	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,EUR_T,TOTAL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,TPW,EL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,TPW,EU,EL	13208.4 p	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,HCN,TPW,TOTAL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR,EL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR,EU,EL	21166461 p	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR,TOTAL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	17748248.5693 	15203058.5509 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR_T,EL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR_T,EU,EL	1602.5 p	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	1602.5 	1472.5 	1583.3 	1500 	2083 	2167 	1833 	2083 	2167 	2083 	1917 	2083 	2083 	2083 	2167 	1667 	1417 	1647.9033 	1541.4234 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,TPW,EL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,TPW,EU,EL	13208.4 p	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRE_WHL,TOTAL,TPW,TOTAL,EL	13208.4 	13032.8 	11561.8 	13514.9 	9847.25 	8752.32 	9505.87 	8896.4 	12041.73 	14538.57 	15103.37 	16019.97 	14155.98 	11323.53 	13403.7 	13780.23 	9975.8 	10770.2 	9863 	: 	: 	: 	: 	: 	: 	: 	: 
ANE,FRO,HCN,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6773 	242 	: 	: 	8666 	5306 	11096 
ANE,FRO,HCN,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6773 	242 	: 	: 	8666 	5306 	11096 
ANE,FRO,HCN,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4233 	2424 	: 	: 	1354 	1396 	1370 
ANE,FRO,HCN,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4233 	2424 	: 	: 	1354 	1396 	1370 
ANE,FRO,HCN,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	: 	: 	6 	4 	8 
ANE,FRO,HCN,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	: 	: 	6 	4 	8 
ANE,FRO,TOTAL,EUR,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6773 	242 	: 	: 	8666 	5306 	11096 
ANE,FRO,TOTAL,EUR,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6773 	242 	: 	: 	8666 	5306 	11096 
ANE,FRO,TOTAL,EUR_T,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4233 	2424 	: 	: 	1354 	1396 	1370 
ANE,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4233 	2424 	: 	: 	1354 	1396 	1370 
ANE,FRO,TOTAL,TPW,EU,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	: 	: 	6 	4 	8 
ANE,FRO,TOTAL,TPW,TOTAL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	0 	: 	: 	6 	4 	8 
ANE,TOTAL,HCN,EUR,EL,EL	21166461 	19190798 	18305797.94 	20272350 	20511821.75 	18966277.44 	17424259.71 	18531201.2 	26094428.91 	30283841.31 	28953160.29 	33369597.51 	29486906.34 	23586912.99 	29045817.9 	22971643.41 	14135708.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
