species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
SQC,FRO_WHL,HCN,EUR,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	402220 	555645.96 	596009.2 	601503.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	402220 	555645.96 	596009.2 	601503.4 	573569.25 	414280.0025 	235460.0006 	26500 	25.864 	581084.7661 	390772.981 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	6592.75 	6373.5385 	6363.7838 	5300 	2.5864 	4007.4811 	4341.922 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,EUR_T,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	6592.75 	6373.5385 	6363.7838 	5300 	2.5864 	4007.4811 	4341.922 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	87 	65 	37 	5 	10 	145 	90 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,TPW,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	87 	65 	37 	5 	10 	145 	90 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	402220 	555645.96 	596009.2 	601503.4 	573569.25 	414280.0025 	235460.0006 	26500 	25.864 	581084.7661 	390772.981 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	402220 	555645.96 	596009.2 	601503.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	402220 	555645.96 	596009.2 	601503.4 	573569.25 	414280.0025 	235460.0006 	26500 	25.864 	581084.7661 	390772.981 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	6592.75 	6373.5385 	6363.7838 	5300 	2.5864 	4007.4811 	4341.922 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR_T,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	6760 	6710.7 	6796 	6581 	6592.75 	6373.5385 	6363.7838 	5300 	2.5864 	4007.4811 	4341.922 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	87 	65 	37 	5 	10 	145 	90 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,TPW,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,FRO_WHL,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	59.5 	82.8 	87.7 	91.4 	87 	65 	37 	5 	10 	145 	90 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,HCN,EUR,EU,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	28016805.75 	28008670.068 	19709750.004 	19552190.064 	9878.6791 	23972802.3468 	19444032.5988 	16674744 	19043047 	30264051 	33848505 	30671596 	45928159 	42603595 	50921228 
SQC,TOTAL,HCN,EUR,IT,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,HCN,EUR,TOTAL,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	28016805.75 	28008670.068 	19709750.004 	19552190.064 	9878.6791 	23972802.3468 	19444032.5988 	16674744 	19043047 	30264051 	33848505 	30671596 	45928159 	42603595 	50921228 
SQC,TOTAL,HCN,EUR_T,EU,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	13209.2436 	11621.8548 	11492.5656 	11864.193 	5.5219 	10364.3763 	10249.8854 	8636 	8589 	7510 	6558 	5580 	5694 	5924 	6061 
SQC,TOTAL,HCN,EUR_T,IT,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,HCN,EUR_T,TOTAL,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	13209.2436 	11621.8548 	11492.5656 	11864.193 	5.5219 	10364.3763 	10249.8854 	8636 	8589 	7510 	6558 	5580 	5694 	5924 	6061 
SQC,TOTAL,HCN,TPW,EU,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	2121 	2410 	1715 	1648 	1789 	2313 	1897 	1931 	2217 	4030 	5162 	5497 	8066 	7192 	8402 
SQC,TOTAL,HCN,TPW,IT,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,HCN,TPW,TOTAL,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	2121 	2410 	1715 	1648 	1789 	2313 	1897 	1931 	2217 	4030 	5162 	5497 	8066 	7192 	8402 
SQC,TOTAL,TOTAL,EUR,EU,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	28016805.75 	28008670.068 	19709750.004 	19552190.064 	9878.6791 	23972802.3468 	19444032.5988 	16674744 	19043047 	30264051 	33848505 	30671596 	45928159 	42603595 	50921228 
SQC,TOTAL,TOTAL,EUR,IT,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,TOTAL,EUR,TOTAL,IT	36261.12 p	464984.1 	: 	6095.05 	25383633.15 	18631939.04 	16894716.79 	25299334.05 	29625939.89 	26260813.47 	27069852.4 	31146631.17 	28016805.75 	28008670.068 	19709750.004 	19552190.064 	9878.6791 	23972802.3468 	19444032.5988 	16674744 	19043047 	30264051 	33848505 	30671596 	45928159 	42603595 	50921228 
SQC,TOTAL,TOTAL,EUR_T,EU,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	13209.2436 	11621.8548 	11492.5656 	11864.193 	5.5219 	10364.3763 	10249.8854 	8636 	8589 	7510 	6558 	5580 	5694 	5924 	6061 
SQC,TOTAL,TOTAL,EUR_T,IT,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,TOTAL,EUR_T,TOTAL,IT	11331.6 p	14440.5 	: 	12190.1 	12121.5 	13756.6 	12625.9 	13624.5 	12877.4841 	13681.0698 	13569.5285 	13912.8205 	13209.2436 	11621.8548 	11492.5656 	11864.193 	5.5219 	10364.3763 	10249.8854 	8636 	8589 	7510 	6558 	5580 	5694 	5924 	6061 
SQC,TOTAL,TOTAL,TPW,EU,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	2121 	2410 	1715 	1648 	1789 	2313 	1897 	1931 	2217 	4030 	5162 	5497 	8066 	7192 	8402 
SQC,TOTAL,TOTAL,TPW,IT,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQC,TOTAL,TOTAL,TPW,TOTAL,IT	3.2 p	32.2 	: 	0.5 	2094.1 	1354.4 	1338.1 	1856.9 	2300.6 	1919.5 	1994.9 	2238.7 	2121 	2410 	1715 	1648 	1789 	2313 	1897 	1931 	2217 	4030 	5162 	5497 	8066 	7192 	8402 
SQC,UNK,HCN,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45928159 	42603595 	50921228 
SQC,UNK,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45928159 	42603595 	50921228 
SQC,UNK,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5694 	5924 	6061 
SQC,UNK,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5694 	5924 	6061 
SQC,UNK,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8066 	7192 	8402 
SQC,UNK,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8066 	7192 	8402 
SQC,UNK,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45928159 	42603595 	50921228 
SQC,UNK,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45928159 	42603595 	50921228 
SQC,UNK,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5694 	5924 	6061 
SQC,UNK,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5694 	5924 	6061 
SQC,UNK,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8066 	7192 	8402 
SQC,UNK,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8066 	7192 	8402 
SQE,FRE,HCN,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,HCN,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE,TOTAL,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,HCN,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,FRE_WHL,TOTAL,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,HCN,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR,EU,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR,IT,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR,TOTAL,IT	1112773.52 p	4913833.39 	159486.6 	317771.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR_T,EU,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR_T,IT,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,EUR_T,TOTAL,IT	5357.6 p	4888.9 	4089.4 	5036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,TPW,EU,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,TPW,IT,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQE,TOTAL,TOTAL,TPW,TOTAL,IT	207.7 p	1005.1 	39 	63.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR,EU,IT	889359.75 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR,IT,IT	889359.75 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR,TOTAL,IT	889359.75 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR_T,EU,IT	9614.7 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR_T,IT,IT	9614.7 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,EUR_T,TOTAL,IT	9614.7 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,TPW,EU,IT	92.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,TPW,IT,IT	92.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SQF,FRE,HCN,TPW,TOTAL,IT	92.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
